Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
3512506,Coroados,4.417,2.610,2.628,4.242,996,5.238
3512605,Coronel Macedo,5.589,2.565,2.436,3.865,1.136,5.001
3512704,Corumbataí,3.794,1.974,1.900,2.093,1.781,3.874
3512803,Cosmópolis,44.355,29.411,29.410,54.629,4.192,58.821
3512902,Cosmorama,7.372,3.652,3.562,4.945,2.269,7.214
3513009,Cotia,148.987,98.372,102.651,201.023,0,201.023
3513108,Cravinhos,28.411,15.887,15.801,30.891,797,31.688
3513207,Cristais Paulista,6.579,3.877,3.714,5.531,2.060,7.591
3513306,Cruzália,2.610,1.106,1.164,1.502,768,2.270
3513405,Cruzeiro,73.492,37.516,39.554,75.107,1.963,77.070
3513504,Cubatão,108.309,59.246,59.551,118.797,0,118.797
3513603,Cunha,23.090,11.171,10.703,12.171,9.703,21.874
3513702,Descalvado,28.921,15.329,15.724,27.702,3.351,31.053
3513801,Diadema,357.064,186.752,199.287,386.039,0,386.039
3513850,Dirce Reis,1.623,875,814,1.279,410,1.689
3513900,Divinolândia,12.016,5.588,5.621,7.500,3.709,11.209
3514007,Dobrada,7.007,4.116,3.825,7.764,177,7.941
3514106,Dois Córregos,22.522,12.420,12.348,23.453,1.315,24.768
3514205,Dolcinópolis,2.152,1.091,1.005,1.949,147,2.096
3514304,Dourado,8.606,4.363,4.244,7.867,740,8.607
3514403,Dracena,40.500,21.406,21.857,39.946,3.317,43.263
3514502,Duartina,12.475,5.970,6.281,10.997,1.254,12.251
3514601,Dumont,6.307,4.096,4.047,7.854,289,8.143
3514700,Echaporã,6.827,3.115,3.203,5.032,1.286,6.318
3514809,Eldorado,14.134,7.479,7.166,7.209,7.436,14.645
3514908,Elias Fausto,13.888,8.169,7.627,12.577,3.219,15.796
3514924,Elisiário,2.577,1.650,1.470,2.858,262,3.120
3514957,Embaúba,2.478,1.259,1.164,2.060,363,2.423
3515004,Embu,207.663,116.572,123.435,240.007,0,240.007
3515103,Embu-Guaçu,56.916,31.178,31.668,61.180,1.666,62.846
3515129,Emilianópolis,2.893,1.519,1.505,2.497,527,3.024
3515152,Engenheiro Coelho,10.033,8.232,7.487,11.499,4.220,15.719
3515186,Espírito Santo do Pinhal,40.480,20.513,21.406,37.254,4.665,41.919
3515194,Espírito Santo do Turvo,3.677,2.146,2.100,3.632,614,4.246
3557303,Estiva Gerbi,8.856,5.074,4.970,8.011,2.033,10.044
3515301,Estrela do Norte,2.625,1.369,1.292,2.102,559,2.661
3515202,Estrela d'Oeste,8.256,4.133,4.075,6.831,1.377,8.208
3515350,Euclides da Cunha Paulista,10.214,4.835,4.750,6.111,3.474,9.585
3515400,Fartura,15.010,7.428,7.896,12.242,3.082,15.324
3515608,Fernando Prestes,5.434,2.726,2.808,4.698,836,5.534
3515509,Fernandópolis,61.647,31.517,33.190,62.725,1.982,64.707
3515657,Fernão,1.432,794,769,850,713,1.563
3515707,Ferraz de Vasconcelos,142.377,82.165,86.125,160.751,7.539,168.290
3515806,Flora Rica,2.177,880,872,1.418,334,1.752
3515905,Floreal,3.223,1.496,1.507,2.439,564,3.003
3516002,Flórida Paulista,11.106,7.056,5.793,10.138,2.711,12.849
3516101,Florínia,3.127,1.383,1.446,2.512,317,2.829
3516200,Franca,287.737,155.539,163.246,313.128,5.657,318.785
3516309,Francisco Morato,133.738,76.657,77.881,154.224,314,154.538
3516408,Franco da Rocha,108.122,67.455,64.148,121.233,10.370,131.603
3516507,Gabriel Monteiro,2.726,1.373,1.332,2.254,451,2.705
3516606,Gália,7.853,3.506,3.505,5.225,1.786,7.011
3516705,Garça,43.162,20.975,22.149,39.198,3.926,43.124
3516804,Gastão Vidigal,3.586,2.298,1.895,3.756,437,4.193
3516853,Gavião Peixoto,4.126,2.286,2.134,3.575,845,4.420
3516903,General Salgado,10.824,5.355,5.319,9.089,1.585,10.674
3517000,Getulina,10.370,5.872,4.905,8.339,2.438,10.777
3517109,Glicério,4.428,2.296,2.281,3.366,1.211,4.577
3517208,Guaiçara,9.211,5.368,5.303,9.698,973,10.671
3517307,Guaimbê,5.207,2.697,2.728,4.740,685,5.425
3517406,Guaíra,34.610,18.524,18.888,36.067,1.345,37.412
3517505,Guapiaçu,14.086,9.037,8.848,15.818,2.067,17.885
3517604,Guapiara,19.726,9.150,8.838,7.230,10.758,17.988
3517703,Guará,18.916,9.888,9.976,19.229,635,19.864
3517802,Guaraçaí,8.894,4.191,4.244,6.655,1.780,8.435
3517901,Guaraci,8.846,5.084,4.892,8.927,1.049,9.976
3518008,Guarani d'Oeste,2.006,963,1.006,1.734,235,1.969
3518107,Guarantã,6.323,3.210,3.190,5.459,941,6.400
3518206,Guararapes,28.843,15.092,15.508,28.326,2.274,30.600
3518305,Guararema,21.904,13.009,12.852,22.251,3.610,25.861
3518404,Guaratinguetá,104.219,53.948,58.143,106.782,5.309,112.091
3518503,Guareí,10.197,8.929,5.639,8.413,6.155,14.568
3518602,Guariba,31.085,17.914,17.577,34.753,738,35.491
3518701,Guarujá,264.812,141.474,149.133,290.556,51,290.607
3518800,Guarulhos,1.072.717,595.403,626.954,1.222.357,0,1.222.357
3518859,Guatapará,6.371,3.579,3.387,5.116,1.850,6.966
3518909,Guzolândia,4.295,2.436,2.318,4.021,733,4.754
3519006,Herculândia,7.992,4.351,4.345,7.921,775,8.696
3519055,Holambra,7.211,5.723,5.569,8.182,3.110,11.292
3519071,Hortolândia,152.523,97.241,94.984,192.225,0,192.225
3519105,Iacanga,8.282,5.162,4.848,8.723,1.287,10.010
3519204,Iacri,6.783,3.249,3.170,5.050,1.369,6.419
3519253,Iaras,3.054,4.197,2.180,2.837,3.540,6.377
3519303,Ibaté,26.462,15.808,14.916,29.505,1.219,30.724
3519402,Ibirá,9.447,5.407,5.461,10.028,840,10.868
3519501,Ibirarema,5.701,3.393,3.332,6.212,513,6.725
3519600,Ibitinga,46.620,26.217,26.949,51.065,2.101,53.166
3519709,Ibiúna,64.384,36.206,35.022,24.950,46.278,71.228
3519808,Icém,6.772,3.795,3.667,6.404,1.058,7.462
3519907,Iepê,7.257,3.780,3.847,6.775,852,7.627
3520004,Igaraçu do Tietê,22.614,11.656,11.714,23.236,134,23.370
3520103,Igarapava,25.925,13.844,14.116,26.370,1.590,27.960
3520202,Igaratá,8.292,4.524,4.301,6.991,1.834,8.825
3520301,Iguape,27.427,14.465,14.379,24.698,4.146,28.844
3520426,Ilha Comprida,6.704,4.476,4.551,9.027,0,9.027
3520442,Ilha Solteira,23.996,12.201,12.870,23.523,1.548,25.071
3520400,Ilhabela,20.836,14.324,13.852,27.982,194,28.176
3520509,Indaiatuba,147.050,100.352,101.496,199.835,2.013,201.848
3520608,Indiana,4.932,2.422,2.406,4.126,702,4.828
3520707,Indiaporã,4.058,1.925,1.981,3.382,524,3.906
3520806,Inúbia Paulista,3.318,1.821,1.809,3.177,453,3.630
3520905,Ipaussu,12.553,6.941,6.805,12.666,1.080,13.746
3521002,Iperó,18.384,15.220,13.081,17.470,10.831,28.301
3521101,Ipeúna,4.340,3.109,2.907,5.178,838,6.016
3521150,Ipiguá,3.476,2.265,2.194,2.690,1.769,4.459
3521200,Iporanga,4.562,2.170,2.132,2.401,1.901,4.302
3521309,Ipuã,11.870,7.208,6.938,13.560,586,14.146
3521408,Iracemápolis,15.555,10.059,9.988,19.632,415,20.047
3521507,Irapuã,6.658,3.808,3.476,6.489,795,7.284
3521606,Irapuru,7.457,4.531,3.256,5.505,2.282,7.787
3521705,Itaberá,18.911,9.015,8.846,12.140,5.721,17.861
3521804,Itaí,21.039,12.764,11.251,18.858,5.157,24.015
3521903,Itajobi,14.230,7.350,7.203,12.143,2.410,14.553
3522000,Itaju,2.638,1.711,1.552,2.378,885,3.263
3522109,Itanhaém,71.995,42.189,44.864,86.238,815,87.053
3522158,Itaóca,3.226,1.687,1.541,1.760,1.468,3.228
3522208,Itapecerica da Serra,129.685,76.213,76.167,151.127,1.253,152.380
3522307,Itapetininga,125.559,72.202,72.214,131.051,13.365,144.416
3522406,Itapeva,82.866,43.242,44.523,73.964,13.801,87.765
3522505,Itapevi,162.433,98.843,102.031,200.874,0,200.874
3522604,Itapira,63.377,33.862,34.503,63.405,4.960,68.365
3522653,Itapirapuã Paulista,3.577,2.003,1.881,1.895,1.989,3.884
3522703,Itápolis,37.750,19.872,20.192,36.338,3.726,40.064
3522802,Itaporanga,14.354,7.279,7.267,11.033,3.513,14.546
3522901,Itapuí,10.371,6.155,6.026,11.638,543,12.181
3523008,Itapura,3.838,2.257,2.103,3.484,876,4.360
3523107,Itaquaquecetuba,272.942,158.597,163.257,321.854,0,321.854
3523206,Itararé,46.554,23.524,24.415,44.275,3.664,47.939
3523305,Itariri,13.613,7.794,7.677,9.879,5.592,15.471
3523404,Itatiba,81.197,50.115,51.335,85.640,15.810,101.450
3523503,Itatinga,15.446,9.230,8.822,16.420,1.632,18.052
3523602,Itirapina,12.836,9.158,6.370,14.004,1.524,15.528
3523701,Itirapuã,5.412,3.013,2.901,4.929,985,5.914
3523800,Itobi,7.466,3.907,3.638,6.795,750,7.545
3523909,Itu,135.366,76.243,77.957,144.336,9.864,154.200
3524006,Itupeva,26.166,22.773,22.052,38.941,5.884,44.825
3524105,Ituverava,36.268,18.875,19.824,36.431,2.268,38.699
3524204,Jaborandi,6.424,3.338,3.254,6.166,426,6.592
3524303,Jaboticabal,67.408,34.797,36.870,69.532,2.135,71.667
3524402,Jacareí,191.291,103.135,108.173,208.389,2.919,211.308
3524501,Jaci,4.117,2.892,2.765,4.871,786,5.657
3524600,Jacupiranga,17.041,8.771,8.425,9.357,7.839,17.196
3524709,Jaguariúna,29.597,22.023,22.308,43.047,1.284,44.331
3524808,Jales,46.186,22.986,24.026,44.239,2.773,47.012
3524907,Jambeiro,3.992,2.768,2.582,2.561,2.789,5.350
3525003,Jandira,91.807,53.105,55.331,108.436,0,108.436
3525102,Jardinópolis,30.729,18.975,18.750,36.201,1.524,37.725
3525201,Jarinu,17.041,11.997,11.830,18.420,5.407,23.827
3525300,Jaú,112.104,64.222,66.846,126.971,4.097,131.068
3525409,Jeriquara,3.280,1.627,1.541,2.614,554,3.168
3525508,Joanópolis,10.409,5.933,5.838,11.771,0,11.771
3525607,João Ramalho,3.842,2.093,2.045,3.534,604,4.138
3525706,José Bonifácio,28.714,16.365,16.409,29.695,3.079,32.774
3525805,Júlio Mesquita,4.166,2.179,2.251,4.214,216,4.430
3525854,Jumirim,2.196,1.445,1.356,1.629,1.172,2.801
3525904,Jundiaí,323.397,180.102,190.149,354.301,15.950,370.251
3526001,Junqueirópolis,17.005,9.921,8.805,15.399,3.327,18.726
3526100,Juquiá,20.516,9.753,9.516,12.144,7.125,19.269
3526209,Juquitiba,26.459,14.533,14.199,22.240,6.492,28.732
3526308,Lagoinha,4.957,2.479,2.361,3.137,1.703,4.840
3526407,Laranjal Paulista,22.145,12.461,12.785,22.602,2.644,25.246
3526506,Lavínia,5.131,6.188,2.594,4.287,4.495,8.782
3526605,Lavrinhas,6.008,3.317,3.269,6.045,541,6.586
3526704,Leme,80.757,46.054,45.750,89.902,1.902,91.804
3526803,Lençóis Paulista,55.042,30.498,30.956,60.077,1.377,61.454
3526902,Limeira,249.046,135.637,140.373,267.775,8.235,276.010
3527009,Lindóia,5.331,3.327,3.381,6.708,0,6.708
3527108,Lins,65.952,34.718,36.775,70.658,835,71.493
3527207,Lorena,77.990,39.869,42.684,80.182,2.371,82.553
3527256,Lourdes,2.007,1.104,1.019,1.744,379,2.123
3527306,Louveira,23.903,18.814,18.339,35.743,1.410,37.153
3527405,Lucélia,18.316,10.560,9.325,17.222,2.663,19.885
3527504,Lucianópolis,2.154,1.123,1.132,1.789,466,2.255
3527603,Luís Antônio,7.160,5.832,5.454,10.901,385,11.286
3527702,Luiziânia,4.274,2.612,2.418,4.611,419,5.030
3527801,Lupércio,4.230,2.121,2.232,3.865,488,4.353
3527900,Lutécia,2.897,1.346,1.357,2.150,553,2.703
3528007,Macatuba,15.752,8.147,8.099,15.763,483,16.246
3528106,Macaubal,7.385,3.880,3.783,6.773,890,7.663
3528205,Macedônia,3.761,1.837,1.827,2.777,887,3.664
3528304,Magda,3.421,1.651,1.549,2.655,545,3.200
3528403,Mairinque,39.975,21.524,21.701,34.702,8.523,43.225
3528502,Mairiporã,60.111,40.937,39.983,70.659,10.261,80.920
3528601,Manduri,8.271,4.523,4.476,7.785,1.214,8.999
3528700,Marabá Paulista,3.699,3.048,1.764,2.142,2.670,4.812
3528809,Maracaí,13.004,6.670,6.674,12.098,1.246,13.344
3528858,Marapoama,2.238,1.345,1.288,2.203,430,2.633
3528908,Mariápolis,3.854,2.021,1.895,3.137,779,3.916
3529005,Marília,197.342,104.694,111.990,207.737,8.947,216.684
3529104,Marinópolis,2.195,1.063,1.050,1.671,442,2.113
3529203,Martinópolis,22.346,12.618,11.642,20.379,3.881,24.260
3529302,Matão,71.753,38.038,38.761,75.386,1.413,76.799
3529401,Mauá,363.392,204.180,213.101,417.281,0,417.281
3529500,Mendonça,3.759,2.357,2.283,3.793,847,4.640
3529609,Meridiano,4.025,1.890,1.961,2.676,1.175,3.851
3529658,Mesópolis,1.930,957,929,1.468,418,1.886
3529708,Miguelópolis,19.019,10.202,10.240,19.269,1.173,20.442
3529807,Mineiros do Tietê,11.410,5.993,6.049,11.504,538,12.042
3530003,Mira Estrela,2.596,1.406,1.421,1.881,946,2.827
3529906,Miracatu,22.383,10.414,10.181,10.586,10.009,20.595
3530102,Mirandópolis,25.936,15.052,12.423,24.455,3.020,27.475
3530201,Mirante do Paranapanema,16.213,8.665,8.399,10.047,7.017,17.064
3530300,Mirassol,48.327,26.419,27.390,52.458,1.351,53.809
3530409,Mirassolândia,3.741,2.193,2.102,3.492,803,4.295
3530508,Mococa,65.574,33.067,33.236,61.159,5.144,66.303
3530607,Mogi das Cruzes,330.241,188.658,198.583,357.294,29.947,387.241
3530706,Mogi Guaçu,124.228,68.115,69.171,130.336,6.950,137.286
3530805,Moji Mirim,81.467,42.470,43.774,80.670,5.574,86.244
3530904,Mombuca,3.107,1.663,1.603,2.685,581,3.266
3531001,Monções,2.055,1.101,1.033,1.838,296,2.134
3531100,Mongaguá,35.098,23.109,23.201,46.108,202,46.310
3531209,Monte Alegre do Sul,6.321,3.578,3.570,4.087,3.061,7.148
3531308,Monte Alto,43.613,22.980,23.667,44.548,2.099,46.647
3531407,Monte Aprazível,18.413,10.815,10.933,19.805,1.943,21.748
3531506,Monte Azul Paulista,19.553,9.491,9.440,17.713,1.218,18.931
3531605,Monte Castelo,4.089,2.011,2.052,3.211,852,4.063
3531803,Monte Mor,37.340,24.496,24.475,45.996,2.975,48.971
3531704,Monteiro Lobato,3.615,2.149,1.974,1.790,2.333,4.123
3531902,Morro Agudo,25.428,14.885,14.242,27.918,1.209,29.127
3532009,Morungaba,9.911,5.897,5.878,10.057,1.718,11.775
3532058,Motuca,3.871,2.162,2.128,3.108,1.182,4.290
3532108,Murutinga do Sul,3.971,2.097,2.089,2.573,1.613,4.186
3532157,Nantes,2.269,1.357,1.350,2.431,276,2.707
3532207,Narandiba,3.743,2.172,2.117,3.105,1.184,4.289
3532306,Natividade da Serra,6.952,3.487,3.194,2.788,3.893,6.681
3532405,Nazaré Paulista,14.410,8.453,7.960,13.910,2.503,16.413
3532504,Neves Paulista,8.907,4.365,4.412,7.921,856,8.777
3532603,Nhandeara,10.194,5.281,5.444,8.688,2.037,10.725
3532702,Nipoã,3.267,2.262,2.012,3.797,477,4.274
3532801,Nova Aliança,4.768,2.922,2.969,4.881,1.010,5.891
3532827,Nova Campina,7.295,4.345,4.170,5.762,2.753,8.515
3532843,Nova Canaã Paulista,2.483,1.076,1.038,880,1.234,2.114
3532868,Nova Castilho,991,557,570,746,381,1.127
3532900,Nova Europa,7.307,4.648,4.653,8.629,672,9.301
3533007,Nova Granada,17.020,9.660,9.518,17.773,1.405,19.178
3533106,Nova Guataporanga,2.087,1.104,1.074,1.893,285,2.178
3533205,Nova Independência,2.063,1.526,1.546,2.448,624,3.072
3533304,Nova Luzitânia,2.749,1.820,1.621,3.087,354,3.441
3533403,Nova Odessa,42.071,25.365,25.913,50.440,838,51.278
3533254,Novais,3.225,2.479,2.116,4.184,411,4.595
3533502,Novo Horizonte,32.432,18.270,18.342,34.067,2.545,36.612
3533601,Nuporanga,6.309,3.410,3.407,6.185,632,6.817
3533700,Ocauçu,4.164,2.137,2.026,3.324,839,4.163
3533809,Óleo,2.994,1.344,1.329,1.763,910,2.673
3533908,Olímpia,46.013,24.562,25.230,47.092,2.700,49.792
3534005,Onda Verde,3.413,1.993,1.891,3.043,841,3.884
3534104,Oriente,5.884,2.985,3.112,5.695,402,6.097
3534203,Orindiúva,4.161,2.900,2.778,5.226,452,5.678
3534302,Orlândia,36.004,19.499,20.282,38.756,1.025,39.781
3534401,Osasco,652.593,320.268,346.201,666.469,0,666.469
3534500,Oscar Bressane,2.552,1.218,1.321,2.101,438,2.539
3534609,Osvaldo Cruz,29.648,15.554,15.363,27.782,3.135,30.917
3534708,Ourinhos,93.868,49.972,53.054,100.368,2.658,103.026
3534807,Ouro Verde,7.148,3.864,3.930,7.170,624,7.794
3534757,Ouroeste,6.290,4.191,4.215,7.547,859,8.406
3534906,Pacaembu,12.518,7.450,5.484,9.745,3.189,12.934
3535002,Palestina,9.100,5.596,5.456,9.189,1.863,11.052
3535101,Palmares Paulista,8.437,5.863,5.075,10.623,315,10.938
3535200,Palmeira d'Oeste,10.322,4.805,4.779,7.268,2.316,9.584
3535309,Palmital,20.701,10.393,10.864,19.498,1.759,21.257
3535408,Panorama,13.649,7.319,7.284,14.168,435,14.603
3535507,Paraguaçu Paulista,39.618,21.264,21.017,38.319,3.962,42.281
3535606,Paraibuna,17.009,8.823,8.561,5.240,12.144,17.384
3535705,Paraíso,5.429,3.019,2.888,5.194,713,5.907
3535804,Paranapanema,15.510,9.061,8.749,14.481,3.329,17.810
3535903,Paranapuã,3.632,1.950,1.865,3.394,421,3.815
3536000,Parapuã,11.104,5.535,5.309,8.896,1.948,10.844
3536109,Pardinho,4.732,2.844,2.738,4.389,1.193,5.582
